A080814 | A130249 | 0.0833333333333333 | 8
A069278 | A156077 | 0.368932038834951 | 38
A069278 | A138194 | 0.111111111111111 | 13
A069278 | A004526 | 0.366336633663366 | 36
A069278 | A130259 | 0.046875 | 5
A069278 | A103586 | 0.0551181102362205 | 7
A069278 | A005041 | 0.171428571428571 | 18
A069278 | A110654 | 0.378640776699029 | 38
A069278 | A156253 | 0.495049504950495 | 50
A069278 | A001477 | 0.742857142857143 | 77
A069278 | A001462 | 0.171171171171171 | 19
A069278 | A099802 | 0.336633663366337 | 34
A069278 | A115384 | 0.378640776699029 | 38
A069278 | A074286 | 0.371134020618557 | 35
A069278 | A002265 | 0.186915887850467 | 19
A069278 | A000027 | 0.740384615384615 | 77
A069278 | A206244 | 0.0707964601769911 | 8
A069278 | A072000 | 0.259615384615385 | 26
A069278 | A036234 | 0.206185567010309 | 20
A069278 | A132090 | 0.0757575757575758 | 9
A069278 | A048766 | 0.0378787878787879 | 4
A069278 | A002266 | 0.154545454545455 | 16
A069278 | A008619 | 0.372549019607843 | 38
A069278 | A000194 | 0.08 | 10
A069278 | A055642 | 0.0225563909774436 | 3
A049450 | A130253 | 0.0758620689655172 | 9
A049450 | A113311 | 0.0333333333333333 | 4
A059845 | A130255 | 0.0536912751677852 | 6
A059845 | A040000 | 0.0194805194805195 | 2
A059845 | A055642 | 0.0258064516129032 | 3
A001762 | A130249 | 0.076271186440678 | 8
A001762 | A130256 | 0.0677966101694915 | 7
A005476 | A113311 | 0.0347222222222222 | 4
A027480 | A040000 | 0.0273972602739726 | 2
A067728 | A070941 | 0.0575539568345324 | 8
A067728 | A070939 | 0.0463576158940397 | 7
A067728 | A130255 | 0.0410958904109589 | 6
A067728 | A000523 | 0.0463576158940397 | 6
A067728 | A130260 | 0.0476190476190476 | 6
A067728 | A029837 | 0.0529801324503311 | 7
A067728 | A040000 | 0.0132450331125828 | 2
A067728 | A130259 | 0.0408163265306122 | 5
A067728 | A103586 | 0.0479452054794521 | 7
A067728 | A206244 | 0.0606060606060606 | 8
A067728 | A132090 | 0.0728476821192053 | 9
A067728 | A048766 | 0.033112582781457 | 4
A067728 | A055642 | 0.0197368421052632 | 3
A058951 | A000196 | 0.0753424657534247 | 10
A058951 | A059995 | 0.0748299319727891 | 10
A058951 | A070941 | 0.0583941605839416 | 8
A058951 | A070939 | 0.0469798657718121 | 7
A058951 | A130255 | 0.0416666666666667 | 6
A058951 | A000523 | 0.0469798657718121 | 6
A058951 | A130260 | 0.0482758620689655 | 6
A058951 | A029837 | 0.0536912751677852 | 7
A058951 | A040000 | 0.0134228187919463 | 2
A058951 | A130259 | 0.0413793103448276 | 5
A058951 | A103586 | 0.0486111111111111 | 7
A058951 | A206244 | 0.0615384615384615 | 8
A058951 | A132090 | 0.0671140939597315 | 9
A058951 | A048766 | 0.0335570469798658 | 4
A058951 | A000194 | 0.0704225352112676 | 10
A058951 | A055642 | 0.02 | 3
A052217 | A040000 | 0.0208333333333333 | 2
A065515 | A135650 | 0.3875 | 31
A065515 | A023688 | 0.26271186440678 | 31
A065515 | A005238 | 0.260504201680672 | 31
A065515 | A023689 | 0.26271186440678 | 31
A065515 | A069274 | 0.295238095238095 | 31
A065515 | A049051 | 0.295238095238095 | 31
A065515 | A005231 | 0.279279279279279 | 31
A065515 | A046314 | 0.279279279279279 | 31
A065515 | A014614 | 0.256 | 31
A065515 | A110375 | 0.264957264957265 | 31
A065515 | A039665 | 0.274336283185841 | 31
A065515 | A235488 | 0.276785714285714 | 31
A065515 | A198773 | 0.24031007751938 | 31
A065515 | A002646 | 0.287037037037037 | 31
A065515 | A059988 | 0.372093023255814 | 31
A065515 | A069276 | 0.300970873786408 | 31
A065515 | A096954 | 0.3875 | 31
A065515 | A025320 | 0.300970873786408 | 31
A065515 | A069279 | 0.316326530612245 | 31
A065515 | A069280 | 0.316326530612245 | 31
A065515 | A046306 | 0.254098360655738 | 31
A065515 | A069275 | 0.298076923076923 | 31
A065515 | A244019 | 0.24031007751938 | 31
A065515 | A069273 | 0.289719626168224 | 31
A065515 | A069277 | 0.300970873786408 | 31
A065515 | A120359 | 0.329787234042553 | 31
A065515 | A118886 | 0.24031007751938 | 31
A065515 | A120349 | 0.322916666666667 | 31
A065515 | A006601 | 0.287037037037037 | 31
A065515 | A099011 | 0.279279279279279 | 31
A065515 | A023691 | 0.281818181818182 | 31
A065515 | A075415 | 0.372093023255814 | 31
A065515 | A023690 | 0.267241379310345 | 31
A065515 | A204189 | 0.313131313131313 | 31
A065515 | A157888 | 0.284403669724771 | 31
A065515 | A069272 | 0.289719626168224 | 31
A065515 | A178635 | 0.364705882352941 | 31
A065515 | A069281 | 0.319587628865979 | 31
A065515 | A101619 | 0.397435897435897 | 31
A065515 | A045897 | 0.264957264957265 | 31
A065515 | A198775 | 0.274336283185841 | 31
A065515 | A157909 | 0.284403669724771 | 31
A065515 | A046308 | 0.264957264957265 | 31
A065515 | A115421 | 0.238805970149254 | 31
A065515 | A143226 | 0.254098360655738 | 31
A065515 | A026081 | 0.41025641025641 | 31
A065515 | A006038 | 0.276785714285714 | 31
A065515 | A198774 | 0.267241379310345 | 31
A065515 | A046312 | 0.269565217391304 | 31
A009964 | A130249 | 0.0769230769230769 | 8
A009964 | A130256 | 0.0683760683760684 | 7
A155147 | A000196 | 0.0670731707317073 | 10
A155147 | A059995 | 0.0666666666666667 | 10
A155147 | A070941 | 0.0516129032258065 | 8
A155147 | A070939 | 0.0419161676646707 | 7
A155147 | A130255 | 0.037037037037037 | 6
A155147 | A000523 | 0.0419161676646707 | 6
A155147 | A130260 | 0.0429447852760736 | 6
A155147 | A029837 | 0.0479041916167665 | 7
A155147 | A040000 | 0.0119760479041916 | 2
A155147 | A130259 | 0.0368098159509202 | 5
A155147 | A103586 | 0.0432098765432099 | 7
A155147 | A206244 | 0.0540540540540541 | 8
A155147 | A132090 | 0.0598802395209581 | 9
A155147 | A048766 | 0.029940119760479 | 4
A155147 | A000194 | 0.0625 | 10
A155147 | A055642 | 0.0178571428571429 | 3
A008859 | A057716 | 0.721153846153846 | 74
A080254 | A130249 | 0.0840336134453782 | 8
A080254 | A130256 | 0.0672268907563025 | 7
A002024 | A135650 | 0.142857142857143 | 13
A002024 | A023688 | 0.10077519379845 | 13
A002024 | A005238 | 0.1 | 13
A002024 | A023689 | 0.10077519379845 | 13
A002024 | A069274 | 0.112068965517241 | 13
A002024 | A049051 | 0.112068965517241 | 13
A002024 | A000915 | 0.116071428571429 | 13
A002024 | A005231 | 0.10655737704918 | 13
A002024 | A046314 | 0.10655737704918 | 13
A002024 | A115420 | 0.0878378378378378 | 13
A002024 | A181793 | 0.0921985815602837 | 13
A002024 | A014614 | 0.0955882352941176 | 13
A002024 | A123865 | 0.11864406779661 | 13
A002024 | A110375 | 0.1015625 | 13
A002024 | A039665 | 0.104838709677419 | 13
A002024 | A014312 | 0.0921985815602837 | 13
A002024 | A157889 | 0.104838709677419 | 13
A002024 | A235488 | 0.105691056910569 | 13
A002024 | A198773 | 0.0928571428571429 | 13
A002024 | A002646 | 0.109243697478992 | 13
A002024 | A059988 | 0.144329896907216 | 13
A002024 | A069276 | 0.114035087719298 | 13
A002024 | A096954 | 0.142857142857143 | 13
A002024 | A025320 | 0.114035087719298 | 13
A002024 | A069279 | 0.119266055045872 | 13
A002024 | A069280 | 0.119266055045872 | 13
A002024 | A046306 | 0.0977443609022556 | 13
A002024 | A069275 | 0.11304347826087 | 13
A002024 | A181792 | 0.0942028985507246 | 13
A002024 | A144314 | 0.112903225806452 | 13
A002024 | A244019 | 0.0928571428571429 | 13
A002024 | A005277 | 0.101449275362319 | 13
A002024 | A069273 | 0.110169491525424 | 13
A002024 | A069277 | 0.114035087719298 | 13
A002024 | A120359 | 0.123809523809524 | 13
A002024 | A052762 | 0.117647058823529 | 13
A002024 | A118886 | 0.0928571428571429 | 13
A002024 | A120349 | 0.121495327102804 | 13
A002024 | A006601 | 0.109243697478992 | 13
A002024 | A099011 | 0.10655737704918 | 13
A002024 | A023691 | 0.107438016528926 | 13
A002024 | A075415 | 0.144329896907216 | 13
A002024 | A023690 | 0.102362204724409 | 13
A002024 | A133766 | 0.11304347826087 | 13
A002024 | A204189 | 0.118181818181818 | 13
A002024 | A157888 | 0.108333333333333 | 13
A002024 | A067295 | 0.132075471698113 | 13
A002024 | A069272 | 0.110169491525424 | 13
A002024 | A014313 | 0.0942028985507246 | 13
A002024 | A118882 | 0.0955882352941176 | 13
A002024 | A178635 | 0.135416666666667 | 13
A002024 | A069281 | 0.12037037037037 | 13
A002024 | A144312 | 0.112 | 13
A002024 | A101619 | 0.146067415730337 | 13
A002024 | A157910 | 0.104838709677419 | 13
A002024 | A045897 | 0.1015625 | 13
A002024 | A198775 | 0.104838709677419 | 13
A002024 | A157909 | 0.108333333333333 | 13
A002024 | A014613 | 0.0942028985507246 | 13
A002024 | A046308 | 0.1015625 | 13
A002024 | A115421 | 0.0896551724137931 | 13
A002024 | A161395 | 0.141414141414141 | 13
A002024 | A143226 | 0.0977443609022556 | 13
A002024 | A161581 | 0.13 | 13
A002024 | A026081 | 0.157303370786517 | 13
A002024 | A006038 | 0.105691056910569 | 13
A002024 | A230095 | 0.100719424460432 | 13
A002024 | A198774 | 0.102362204724409 | 13
A002024 | A046312 | 0.103174603174603 | 13
A135650 | A013928 | 0.578313253012048 | 47
A135650 | A061017 | 0.285714285714286 | 24
A135650 | A002264 | 0.313253012048193 | 25
A135650 | A000720 | 0.258823529411765 | 21
A135650 | A000196 | 0.100917431192661 | 10
A135650 | A065855 | 0.658536585365854 | 53
A135650 | A059995 | 0.1 | 10
A135650 | A070941 | 0.08 | 8
A135650 | A199332 | 0.506666666666667 | 38
A135650 | A070939 | 0.0625 | 7
A135650 | A091194 | 0.204301075268817 | 18
A135650 | A130255 | 0.0560747663551402 | 6
A135650 | A000523 | 0.0625 | 6
A135650 | A038567 | 0.188235294117647 | 16
A135650 | A130260 | 0.0648148148148148 | 6
A135650 | A003056 | 0.147727272727273 | 12
A135650 | A029837 | 0.0714285714285714 | 7
A135650 | A004001 | 0.51219512195122 | 42
A135650 | A040000 | 0.0178571428571429 | 2
A135650 | A156077 | 0.457831325301205 | 38
A135650 | A138194 | 0.134020618556701 | 13
A135650 | A004526 | 0.45679012345679 | 36
A135650 | A130259 | 0.0555555555555556 | 5
A135650 | A103586 | 0.0654205607476635 | 7
A135650 | A005041 | 0.211764705882353 | 18
A135650 | A110654 | 0.469879518072289 | 38
A135650 | A156253 | 0.617283950617284 | 50
A135650 | A001477 | 0.917647058823529 | 77
A135650 | A001462 | 0.208791208791209 | 19
A135650 | A099802 | 0.419753086419753 | 34
A135650 | A115384 | 0.469879518072289 | 38
A135650 | A074286 | 0.467532467532468 | 35
A135650 | A002265 | 0.229885057471264 | 19
A135650 | A000027 | 0.916666666666667 | 77
A135650 | A206244 | 0.0860215053763441 | 8
A135650 | A072000 | 0.321428571428571 | 26
A135650 | A036234 | 0.25974025974026 | 20
A135650 | A132090 | 0.0892857142857143 | 9
A135650 | A048766 | 0.0446428571428571 | 4
A135650 | A002266 | 0.188888888888889 | 16
A135650 | A008619 | 0.463414634146341 | 38
A135650 | A000194 | 0.0952380952380952 | 10
A135650 | A055642 | 0.0265486725663717 | 3
A053868 | A053869 | 0.923076923076923 | 119
A102011 | A113311 | 0.0512820512820513 | 4
A001159 | A130249 | 0.0671641791044776 | 8
A001159 | A130256 | 0.0597014925373134 | 7
A127961 | A130249 | 0.0775862068965517 | 8
A127961 | A130256 | 0.0689655172413793 | 7
A094198 | A063992 | 0.829787234042553 | 78
A237040 | A070941 | 0.0714285714285714 | 8
A237040 | A070939 | 0.0507246376811594 | 7
A237040 | A130255 | 0.0451127819548872 | 6
A237040 | A000523 | 0.0507246376811594 | 6
A237040 | A130260 | 0.0522388059701493 | 6
A237040 | A029837 | 0.0579710144927536 | 7
A237040 | A040000 | 0.0144927536231884 | 2
A237040 | A130259 | 0.0447761194029851 | 5
A237040 | A103586 | 0.0526315789473684 | 7
A237040 | A206244 | 0.0756302521008403 | 8
A237040 | A048766 | 0.036231884057971 | 4
A237040 | A055642 | 0.0215827338129496 | 3
A000747 | A113311 | 0.0393700787401575 | 4
A087130 | A113311 | 0.0396825396825397 | 4
A013928 | A023688 | 0.396694214876033 | 47
A013928 | A023689 | 0.396694214876033 | 47
A013928 | A069274 | 0.444444444444444 | 47
A013928 | A049051 | 0.444444444444444 | 47
A013928 | A005231 | 0.421052631578947 | 47
A013928 | A046314 | 0.421052631578947 | 47
A013928 | A110375 | 0.4 | 47
A013928 | A039665 | 0.413793103448276 | 47
A013928 | A235488 | 0.417391304347826 | 47
A013928 | A198773 | 0.363636363636364 | 47
A013928 | A069276 | 0.452830188679245 | 47
A013928 | A096954 | 0.578313253012048 | 47
A013928 | A025320 | 0.452830188679245 | 47
A013928 | A069279 | 0.475247524752475 | 47
A013928 | A069280 | 0.475247524752475 | 47
A013928 | A046306 | 0.384 | 47
A013928 | A069275 | 0.448598130841121 | 47
A013928 | A244019 | 0.363636363636364 | 47
A013928 | A069273 | 0.436363636363636 | 47
A013928 | A069277 | 0.452830188679245 | 47
A013928 | A118886 | 0.363636363636364 | 47
A013928 | A006601 | 0.432432432432432 | 47
A013928 | A099011 | 0.421052631578947 | 47
A013928 | A023691 | 0.424778761061947 | 47
A013928 | A023690 | 0.403361344537815 | 47
A013928 | A204189 | 0.470588235294118 | 47
A013928 | A157888 | 0.428571428571429 | 47
A013928 | A069272 | 0.436363636363636 | 47
A013928 | A178635 | 0.545454545454545 | 47
A013928 | A069281 | 0.48 | 47
A013928 | A101619 | 0.592592592592593 | 47
A013928 | A045897 | 0.4 | 47
A013928 | A198775 | 0.413793103448276 | 47
A013928 | A157909 | 0.428571428571429 | 47
A013928 | A046308 | 0.4 | 47
A013928 | A006038 | 0.417391304347826 | 47
A013928 | A198774 | 0.403361344537815 | 47
A013928 | A046312 | 0.406779661016949 | 47
A132112 | A040000 | 0.0206896551724138 | 2
A132112 | A055642 | 0.0342465753424658 | 3
A023688 | A061017 | 0.19672131147541 | 24
A023688 | A002264 | 0.214876033057851 | 25
A023688 | A000720 | 0.178861788617886 | 21
A023688 | A000196 | 0.0748299319727891 | 10
A023688 | A065855 | 0.45 | 53
A023688 | A059995 | 0.0743243243243243 | 10
A023688 | A070941 | 0.0579710144927536 | 8
A023688 | A199332 | 0.336283185840708 | 38
A023688 | A070939 | 0.0466666666666667 | 7
A023688 | A091194 | 0.145038167938931 | 18
A023688 | A130255 | 0.0413793103448276 | 6
A023688 | A000523 | 0.0466666666666667 | 6
A023688 | A038567 | 0.130081300813008 | 16
A023688 | A130260 | 0.0479452054794521 | 6
A023688 | A003056 | 0.103174603174603 | 12
A023688 | A029837 | 0.0533333333333333 | 7
A023688 | A004001 | 0.35 | 42
A023688 | A040000 | 0.0133333333333333 | 2
A023688 | A156077 | 0.31404958677686 | 38
A023688 | A138194 | 0.0962962962962963 | 13
A023688 | A004526 | 0.310924369747899 | 36
A023688 | A130259 | 0.0410958904109589 | 5
A023688 | A103586 | 0.0482758620689655 | 7
A023688 | A005041 | 0.146341463414634 | 18
A023688 | A110654 | 0.322314049586777 | 38
A023688 | A156253 | 0.420168067226891 | 50
A023688 | A001462 | 0.147286821705426 | 19
A023688 | A099802 | 0.285714285714286 | 34
A023688 | A115384 | 0.322314049586777 | 38
A023688 | A074286 | 0.31304347826087 | 35
A023688 | A002265 | 0.16 | 19
A023688 | A206244 | 0.0610687022900763 | 8
A023688 | A072000 | 0.221311475409836 | 26
A023688 | A036234 | 0.173913043478261 | 20
A023688 | A132090 | 0.0666666666666667 | 9
A023688 | A048766 | 0.0333333333333333 | 4
A023688 | A002266 | 0.1328125 | 16
A023688 | A008619 | 0.316666666666667 | 38
A023688 | A000194 | 0.0699300699300699 | 10
A023688 | A055642 | 0.0198675496688742 | 3
A061017 | A005238 | 0.195121951219512 | 24
A061017 | A023689 | 0.19672131147541 | 24
A061017 | A069274 | 0.220183486238532 | 24
A061017 | A049051 | 0.220183486238532 | 24
A061017 | A005231 | 0.208695652173913 | 24
A061017 | A046314 | 0.208695652173913 | 24
A061017 | A181793 | 0.17910447761194 | 24
A061017 | A014614 | 0.186046511627907 | 24
A061017 | A110375 | 0.198347107438017 | 24
A061017 | A039665 | 0.205128205128205 | 24
A061017 | A235488 | 0.206896551724138 | 24
A061017 | A198773 | 0.180451127819549 | 24
A061017 | A002646 | 0.214285714285714 | 24
A061017 | A059988 | 0.277777777777778 | 24
A061017 | A069276 | 0.224299065420561 | 24
A061017 | A096954 | 0.285714285714286 | 24
A061017 | A025320 | 0.224299065420561 | 24
A061017 | A069279 | 0.235294117647059 | 24
A061017 | A069280 | 0.235294117647059 | 24
A061017 | A046306 | 0.19047619047619 | 24
A061017 | A069275 | 0.222222222222222 | 24
A061017 | A181792 | 0.183206106870229 | 24
A061017 | A244019 | 0.180451127819549 | 24
A061017 | A069273 | 0.216216216216216 | 24
A061017 | A069277 | 0.224299065420561 | 24
A061017 | A120359 | 0.244897959183673 | 24
A061017 | A118886 | 0.180451127819549 | 24
A061017 | A120349 | 0.24 | 24
A061017 | A006601 | 0.214285714285714 | 24
A061017 | A099011 | 0.208695652173913 | 24
A061017 | A023691 | 0.210526315789474 | 24
A061017 | A075415 | 0.277777777777778 | 24
A061017 | A023690 | 0.2 | 24
A061017 | A204189 | 0.233009708737864 | 24
A061017 | A157888 | 0.212389380530973 | 24
A061017 | A069272 | 0.216216216216216 | 24
A061017 | A014313 | 0.183206106870229 | 24
A061017 | A118882 | 0.193798449612403 | 24
A061017 | A178635 | 0.269662921348315 | 24
A061017 | A069281 | 0.237623762376238 | 24
A061017 | A101619 | 0.292682926829268 | 24
A061017 | A045897 | 0.198347107438017 | 24
A061017 | A198775 | 0.205128205128205 | 24
A061017 | A157909 | 0.212389380530973 | 24
A061017 | A046308 | 0.198347107438017 | 24
A061017 | A115421 | 0.173913043478261 | 24
A061017 | A161395 | 0.271739130434783 | 24
A061017 | A143226 | 0.19047619047619 | 24
A061017 | A026081 | 0.304878048780488 | 24
A061017 | A006038 | 0.206896551724138 | 24
A061017 | A198774 | 0.2 | 24
A061017 | A046312 | 0.201680672268908 | 24
A160217 | A040000 | 0.0175438596491228 | 2
A057962 | A040000 | 0.0125786163522013 | 2
A057962 | A055642 | 0.025 | 3
A171973 | A040000 | 0.0263157894736842 | 2
A007494 | A016777 | 0.8 | 107
A153318 | A130249 | 0.0743801652892562 | 8
A153318 | A130256 | 0.0661157024793388 | 7
A244583 | A040000 | 0.0134228187919463 | 2
A244583 | A055642 | 0.0266666666666667 | 3
A216499 | A113311 | 0.033112582781457 | 4
A254142 | A130249 | 0.0697674418604651 | 8
A254142 | A130256 | 0.062015503875969 | 7
A000460 | A130249 | 0.0725806451612903 | 8
A000460 | A130256 | 0.0645161290322581 | 7
A060428 | A034020 | 0.807692307692308 | 105
A065090 | A065091 | 0.728682170542636 | 94
A005835 | A040000 | 0.0119760479041916 | 2
A005835 | A130259 | 0.0429447852760736 | 5
A005835 | A048766 | 0.029940119760479 | 4
A005835 | A055642 | 0.0178571428571429 | 3
A000096 | A113311 | 0.0365853658536585 | 4
A002264 | A005238 | 0.213114754098361 | 25
A002264 | A023689 | 0.214876033057851 | 25
A002264 | A069274 | 0.240740740740741 | 25
A002264 | A049051 | 0.240740740740741 | 25
A002264 | A005231 | 0.228070175438596 | 25
A002264 | A046314 | 0.228070175438596 | 25
A002264 | A181793 | 0.195488721804511 | 25
A002264 | A014614 | 0.203125 | 25
A002264 | A110375 | 0.216666666666667 | 25
A002264 | A039665 | 0.224137931034483 | 25
A002264 | A235488 | 0.226086956521739 | 25
A002264 | A198773 | 0.196969696969697 | 25
A002264 | A002646 | 0.234234234234234 | 25
A002264 | A069276 | 0.245283018867925 | 25
A002264 | A096954 | 0.313253012048193 | 25
A002264 | A025320 | 0.245283018867925 | 25
A002264 | A069279 | 0.257425742574257 | 25
A002264 | A069280 | 0.257425742574257 | 25
A002264 | A046306 | 0.208 | 25
A002264 | A069275 | 0.242990654205607 | 25
A002264 | A181792 | 0.2 | 25
A002264 | A244019 | 0.196969696969697 | 25
A002264 | A069273 | 0.236363636363636 | 25
